year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46101,Moody County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",43
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46103,Pennington County,SOUTH DAKOTA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46109,Roberts County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",52
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46113,Oglala Lakota County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",49
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46121,Todd County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46123,Tripp County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46129,Walworth County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",45
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46135,Yankton County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,46137,Ziebach County,SOUTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,47037,Davidson County,TENNESSEE,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,47139,Polk County,TENNESSEE,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,47157,Shelby County,TENNESSEE,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",53
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48027,Bell County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",50
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48029,Bexar County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48037,Bowie County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",22
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48039,Brazoria County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48061,Cameron County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",22
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48085,Collin County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",34
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48113,Dallas County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",37
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48121,Denton County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",37
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48135,Ector County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",45
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48139,Ellis County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48141,El Paso County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",49
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48147,Fannin County,TEXAS,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",52
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48157,Fort Bend County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",0
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48167,Galveston County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48179,Gray County,TEXAS,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",0
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48181,Grayson County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48183,Gregg County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48201,Harris County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",27
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48209,Hays County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",0
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48213,Henderson County,TEXAS,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",23
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48215,Hidalgo County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",69
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48223,Hopkins County,TEXAS,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",47
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48231,Hunt County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",27
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48233,Hutchinson County,TEXAS,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48251,Johnson County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",19
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48257,Kaufman County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",48
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48265,Kerr County,TEXAS,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48277,Lamar County,TEXAS,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",37
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48303,Lubbock County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48309,McLennan County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48329,Midland County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48339,Montgomery County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",35
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48367,Parker County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",22
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48373,Polk County,TEXAS,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",65
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48375,Potter County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",34
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48387,Red River County,TEXAS,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",0
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48397,Rockwall County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",0
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48423,Smith County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",30
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48439,Tarrant County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48441,Taylor County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48453,Travis County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",25
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48459,Upshur County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48485,Wichita County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48491,Williamson County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",17
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,48497,Wise County,TEXAS,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,49011,Davis County,UTAH,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,49013,Duchesne County,UTAH,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",49
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,49021,Iron County,UTAH,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,49035,Salt Lake County,UTAH,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",34
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,49037,San Juan County,UTAH,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",48
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,49045,Tooele County,UTAH,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",58
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,49047,Uintah County,UTAH,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",47
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,49049,Utah County,UTAH,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,49053,Washington County,UTAH,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",47
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,49057,Weber County,UTAH,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",19
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,51036,Charles City County,VIRGINIA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",25
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,51041,Chesterfield County,VIRGINIA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",23
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,51059,Fairfax County,VIRGINIA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,51179,Stafford County,VIRGINIA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",0
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,51550,Chesapeake city,VIRGINIA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",25
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53003,Asotin County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53005,Benton County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",35
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53007,Chelan County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",30
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53009,Clallam County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",30
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53011,Clark County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",35
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53015,Cowlitz County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",24
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53017,Douglas County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",35
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53019,Ferry County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",41
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53021,Franklin County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53025,Grant County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53027,Grays Harbor County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",30
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53029,Island County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",15
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53031,Jefferson County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",18
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53033,King County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53035,Kitsap County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",26
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53037,Kittitas County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",22
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53039,Klickitat County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53041,Lewis County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",28
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53043,Lincoln County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",50
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53045,Mason County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53047,Okanogan County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53049,Pacific County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53051,Pend Oreille County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",20
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53053,Pierce County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53055,San Juan County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",0
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53057,Skagit County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",24
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53061,Snohomish County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53063,Spokane County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53065,Stevens County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53067,Thurston County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",34
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53071,Walla Walla County,WASHINGTON,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",47
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53073,Whatcom County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",37
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,53077,Yakima County,WASHINGTON,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55003,Ashland County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",52
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55005,Barron County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",50
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55007,Bayfield County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",58
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55009,Brown County,WISCONSIN,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",59
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55013,Burnett County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",54
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55021,Columbia County,WISCONSIN,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",56
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55025,Dane County,WISCONSIN,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",37
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55031,Douglas County,WISCONSIN,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55035,Eau Claire County,WISCONSIN,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",47
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55041,Forest County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",61
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55051,Iron County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",55
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55053,Jackson County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",51
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55057,Juneau County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55063,La Crosse County,WISCONSIN,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",55
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55071,Manitowoc County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",50
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55073,Marathon County,WISCONSIN,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55078,Menominee County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",46
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55079,Milwaukee County,WISCONSIN,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55081,Monroe County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",52
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55083,Oconto County,WISCONSIN,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55085,Oneida County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55087,Outagamie County,WISCONSIN,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",59
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55095,Polk County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",64
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55101,Racine County,WISCONSIN,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,55111,Sauk County,WISCONSIN,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",69
